timestamp,theta_neck
16:03:50.162,0.75
16:03:50.476,0.75
16:03:50.790,0.77
16:03:51.104,0.63
16:03:51.418,0.73
16:03:51.732,0.41
16:03:52.046,0.56
16:03:52.360,0.63
16:03:52.674,0.58
16:03:52.988,0.62
16:03:53.302,0.58
16:03:53.616,0.54
16:03:53.930,0.58
16:03:54.244,12.0
16:03:54.558,11.99
16:03:54.872,18.72
16:03:55.186,39.5
16:03:55.500,35.57
16:03:55.814,35.05
16:03:56.128,17.59
16:03:56.442,22.46
16:03:56.756,44.99
16:03:57.070,47.22
16:03:57.384,36.14
16:03:57.698,1.2
16:03:58.012,0.66
16:03:58.326,0.72
16:03:58.640,0.77
16:03:58.954,0.81
16:03:59.268,0.82
16:03:59.582,0.84
16:03:59.896,0.83
16:04:00.210,0.85
16:04:00.524,0.89
16:04:00.838,0.92
16:04:01.152,0.87
16:04:01.466,0.87
16:04:01.780,0.88
16:04:02.094,0.88
16:04:02.408,0.92
16:04:02.722,16.18
16:04:03.036,4.99
16:04:03.350,14.58
16:04:03.664,0.88
16:04:03.978,0.93
16:04:04.292,0.97
16:04:04.606,1.0
16:04:04.920,0.93
16:04:05.234,0.89
16:04:05.548,0.91
16:04:05.862,0.94
16:04:06.176,0.94
16:04:06.490,0.9
16:04:06.804,0.89
16:04:07.118,0.93
16:04:07.432,0.93
16:04:07.746,0.95
16:04:08.060,0.94
16:04:08.374,0.93
16:04:08.688,0.92
16:04:09.002,0.9
16:04:09.316,0.94
16:04:09.630,0.96
16:04:09.944,26.86
16:04:10.258,0.97
16:04:10.572,0.96
16:04:10.886,0.9
16:04:11.200,0.9
16:04:11.514,8.96
16:04:11.828,14.56
16:04:12.142,26.38
16:04:12.456,28.34
16:04:12.770,38.61
16:04:13.084,35.82
16:04:13.398,37.59
16:04:13.712,36.84
16:04:14.026,35.14
16:04:14.340,36.6
16:04:14.654,36.84
16:04:14.968,36.6
