timestamp,a_mm,b_mm,x_mm,y_mm,theta_rad,theta_deg
14:38:56,521.0,-1.0,521.4702190618586,522.7378439443567,1.1012506184774693,63.09701262493062
14:38:56,555.0,-1.0,555.4701733078855,556.7375393282899,1.1011469793877797,63.09107454249883
14:38:56,566.0,-1.0,566.4701596810494,567.7374486280091,1.1011161127140712,63.08930601236772
14:38:56,600.0,-1.0,600.4701207182112,601.7371893495483,1.1010278564772635,63.08424930248294
14:38:57,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:38:57,156.0,-1.0,156.4719627524024,157.74954258262616,1.1052003072834125,63.32331312390123
14:38:57,179.0,107.0,159.70730201191074,90.98974322479677,0.4665733261524758,26.7326824219177
14:38:57,316.0,156.0,279.11621178608283,171.90038459876783,0.5834646688215674,33.43006301847413
14:38:58,1119.0,178.0,1047.2938605579436,872.0389029352802,0.9489209796635442,54.369167226140505
14:38:58,-1.0,170.0,170.47175816347763,-0.7974174763087485,0.9651105479405273,55.29676116055052
14:38:58,-1.0,157.0,157.4719469325085,-0.7979102084082982,0.9655381331312641,55.32125998736203
14:38:59,-1.0,135.0,135.4723489201844,-0.7989620088976486,0.9664486831544069,55.373430660723656
14:38:59,-1.0,87.0,87.47392784095582,-0.8031266638192175,0.9700250972758874,55.578344095675476
14:38:59,-1.0,102.0,102.47327553468915,-0.8013996147353541,0.9685475645891798,55.4936877086345
14:38:59,-1.0,93.0,93.47364179638116,-0.8023682011637489,0.969377181706491,55.54122126806825
14:39:00,-1.0,241.0,241.47108583278205,-0.7956686415890274,0.9635876322255491,55.20950451752812
14:39:00,-1.0,266.0,266.47093438385,-0.7952760113915484,0.9632445802187084,55.189849085382654
14:39:00,-1.0,278.0,278.47087134727207,-0.7951127312328794,0.9631017939134637,55.18166803271987
14:39:01,724.0,248.0,645.8257380418772,450.753094920588,0.7536442958368452,43.18063740556007
14:39:01,739.0,264.0,657.7483956449059,453.20069815106996,0.7372978768479871,42.244056587345995
14:39:01,890.0,295.0,795.3649994695069,560.6014136404908,0.7659176203520235,43.883847100874235
14:39:01,-1.0,287.0,287.4708275234882,-0.7949992659416546,0.9630025271449796,55.17598046583983
14:39:02,-1.0,291.0,291.47080891496046,-0.7949510982797288,0.962960376320597,55.1735654014997
14:39:02,-1.0,38.0,38.47960289259399,-0.8185476747865443,0.982878962933799,56.31481634830196
14:39:02,-1.0,29.0,29.48269578314679,-0.8272614545201153,0.9898835609216954,56.716150250194254
14:39:02,-1.0,164.0,164.47184157962656,-0.7976351193368244,0.965299495890524,55.30758708063298
14:39:03,-1.0,299.0,299.4707731892145,-0.7948586434767279,0.9628794526815605,55.16892881852007
14:39:03,-1.0,281.0,281.4708564279536,-0.7950740987262184,0.9630679996509453,55.1797317641058
14:39:03,-1.0,297.0,297.4707819405039,-0.7948812885049171,0.9628992755347094,55.170064584343415
14:39:04,-1.0,302.0,302.47076027927505,-0.7948252403589844,0.9628502099229139,55.1672533318683
14:39:04,-1.0,323.0,323.4706766146812,-0.7946088514422746,0.9626606982744578,55.1563951142432
14:39:04,-1.0,301.0,301.4707645540395,-0.7948363004786969,0.9628598928425318,55.167808122295774
14:39:04,-1.0,319.0,319.47069170278735,-0.7946478642920249,0.9626948748841986,55.158353289739416
14:39:05,-1.0,316.0,316.4707032691663,-0.7946777743419396,0.9627210743024124,55.15985440582877
14:39:05,448.0,321.0,410.75231831089303,215.5890096050755,0.33804456974665653,19.368527133799212
14:39:05,470.0,318.0,426.25058410756634,229.8071944491972,0.3804488271666901,21.79811211735344
14:39:06,462.0,316.0,419.78782165699425,225.18981490717175,0.37253386208917244,21.344618023418242
14:39:06,468.0,332.0,428.20412529675474,225.8144149237887,0.3455344856308405,19.79766770287095
14:39:06,460.0,326.0,420.7993451625794,222.01392702146964,0.34627930789960004,19.84034287535823
14:39:06,477.0,326.0,433.356050018154,232.55414163569577,0.37311628908718497,21.377988632278836
14:39:07,458.0,322.0,418.3018331458469,221.52890915622547,0.35223852372908043,20.18178079159501
14:39:07,455.0,320.0,415.58979886030477,220.0573124593646,0.3519845725173912,20.16723045896298
14:39:07,437.0,323.0,403.4417416212872,208.62367866375064,0.31445479056595776,18.016932347099594
14:39:08,-1.0,316.0,316.4707032691663,-0.7946777743419396,0.9627210743024124,55.15985440582877
14:39:08,-1.0,327.0,327.4706618951719,-0.7945707962455384,0.9626273565848826,55.15448477614871
14:39:08,-1.0,243.0,243.47107257231596,-0.7956342447152389,0.9635575955115987,55.20778354058832
14:39:08,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:09,-1.0,-1.0,1.0300761498201083,0.4550990982697311,3.0717794835100207,176.00000000000006
14:39:09,-1.0,178.0,178.4716556665281,-0.7971502505054663,0.964878379478244,55.28345888752564
14:39:09,-1.0,283.0,283.4708466571771,-0.7950488005254703,0.9630458675273306,55.178463686831016
14:39:09,-1.0,255.0,255.47099736960516,-0.7954392430626336,0.9633872513698103,55.19802354019907
14:39:10,8191.0,260.0,8072.2023874030065,7760.961608404893,1.0711144686668121,61.370338430005994
14:39:10,-1.0,264.0,264.4709454460942,-0.7953046738961852,0.9632696376824181,55.19128477229852
14:39:10,-1.0,271.0,271.4709074413499,-0.7952062135403293,0.9631835518456894,55.186352417178114
14:39:11,-1.0,297.0,297.4707819405039,-0.7948812885049171,0.9628992755347094,55.170064584343415
14:39:11,8191.0,330.0,8041.354958170029,7651.871328263064,1.0633152154502015,60.92347413734037
14:39:11,-1.0,328.0,328.47065827130973,-0.7945614279600974,0.9626191480443228,55.15401446141867
14:39:11,-1.0,334.0,334.47063698319016,-0.7945064001746139,0.9625709275565295,55.15125163098205
14:39:12,-1.0,326.0,326.4706655412342,-0.7945802221990383,0.9626356154118025,55.154957972074946
14:39:12,-1.0,308.0,308.4707352127201,-0.7947603932242314,0.9627934307828152,55.164000126776266
14:39:12,-1.0,293.0,293.4707998009215,-0.7949275094841753,0.9629397317924673,55.172382557167836
